x,y
-255.3648105,97.7755097
-254.3677098,97.8502678
-253.3694806,97.908056
-252.3704393,97.9495271
-251.3708696,97.9753313
-250.3710239,97.9861152
-249.3711254,97.9825206
-248.3713701,97.9651841
-247.3719269,97.9347359
-246.3729417,97.8918003
-245.3745366,97.836995
-244.3768129,97.7709307
-243.3798511,97.6942139
-242.3837134,97.6074471
-241.388444,97.5112261
-240.3940693,97.4061388
-239.40061,97.292725
-238.4080886,97.1714157
-237.4165258,97.0426573
-236.4258213,96.9073331
-235.4358352,96.7668099
-234.4463907,96.6225177
-233.4573006,96.4758139
-232.4684519,96.3274916
-231.4798148,96.1777648
-230.4913698,96.0267752
-229.5030968,95.874664
-228.5149751,95.7215728
-227.5269837,95.5676427
-226.539102,95.4130155
-225.5513087,95.2578221
-224.5635981,95.1021003
-223.5759738,94.9458324
-222.5884392,94.7889984
-221.6009979,94.6315784
-220.6136533,94.4735525
-219.6264091,94.3149007
-218.6392689,94.1556032
-217.6522363,93.99564
-216.6653152,93.8349911
-215.6785091,93.6736366
-214.6918219,93.5115566
-213.7052575,93.3487312
-212.7188197,93.1851404
-211.7325125,93.0207643
-210.7463401,92.855581
-209.760314,92.6895271
-208.7744567,92.5224739
-207.788793,92.3542823
-206.8033482,92.1848132
-205.818148,92.0139275
-204.833219,91.8414865
-203.8485881,91.6673511
-202.8642832,91.4913829
-201.8803328,91.3134431
-200.8967664,91.1333935
-199.9136143,90.9510957
-198.9309076,90.766412
-197.9486793,90.5792048
-196.9669621,90.3893499
-195.9857643,90.1968092
-195.0050928,90.001605
-194.0249502,89.8037621
-193.0453388,89.6033049
-192.0662609,89.4002579
-191.0877185,89.1946454
-190.1097135,88.9864914
-189.1322476,88.7758199
-188.1553223,88.5626543
-187.1789418,88.347008
-186.2031146,88.1288728
-185.2278502,87.9082347
-184.2531587,87.6850798
-183.27905,87.4593941
-182.3055345,87.2311633
-181.3326226,87.0003731
-180.3603248,86.767009
-179.388652,86.5310564
-178.417615,86.2925005
-177.447225,86.0513266
-176.4774932,85.8075196
-175.508431,85.5610646
-174.54005,85.3119465
-173.5723619,85.0601501
-172.6053787,84.8056602
-171.6391126,84.5484616
-170.6735754,84.288539
-169.7087808,84.0258756
-168.7447436,83.7604442
-167.7814814,83.4922146
-166.8190113,83.2211566
-165.8573508,82.9472404
-164.8965175,82.6704364
-163.9365295,82.3907151
-162.977405,82.1080472
-162.0191625,81.8224037
-161.0618207,81.5337559
-160.1053986,81.2420752
-159.1499154,80.9473335
-158.1953907,80.6495029
-157.2418439,80.3485557
-156.2892951,80.0444648
-155.3377644,79.7372031
-154.3872721,79.4267441
-153.4378388,79.1130616
-152.4894853,78.7961298
-151.5422336,78.4759224
-150.5961097,78.1523955
-149.6511457,77.8254967
-148.7073732,77.4951735
-147.7648247,77.1613742
-146.8235327,76.8240476
-145.8835308,76.4831429
-144.9448526,76.1386102
-144.0075324,75.7903997
-143.0716053,75.4384623
-142.1371066,75.0827495
-141.2040723,74.7232131
-140.272539,74.3598055
-139.3425439,73.9924795
-138.4141247,73.6211885
-137.4873198,73.2458861
-136.5621682,72.8665266
-135.6387093,72.4830647
-134.716985,72.0954549
-133.7970386,71.7036533
-132.878984,71.3074278
-131.9630044,70.9064285
-131.0492894,70.5002955
-130.1380431,70.0886532
-129.2294873,69.6711079
-128.3238591,69.2472505
-127.4214128,68.8166622
-126.5224187,68.3789043
-125.6271379,67.9335915
-124.7355648,67.4809173
-123.8475065,67.0213864
-122.9627668,66.5554971
-122.0811513,66.0837221
-121.2024681,65.6065074
-120.3265295,65.1242732
-119.4531514,64.6374167
-118.5821542,64.1463154
-117.7133705,63.6513087
-116.8467602,63.1525042
-115.9823149,62.6499567
-115.1200237,62.1437217
-114.2598749,61.6338549
-113.4018561,61.120412
-112.545954,60.6034483
-111.6921545,60.0830193
-110.8404431,59.5591803
-109.990804,59.0319866
-109.1432211,58.5014934
-108.2976775,57.9677559
-107.4541553,57.4308294
-106.6126361,56.890769
-105.7731008,56.3476298
-104.9355292,55.8014671
-104.0999009,55.2523359
-103.2661942,54.7002914
-102.4343878,54.1453888
-101.6044647,53.5876722
-100.776421,53.0271692
-99.9502526,52.4639055
-99.1259553,51.8979072
-98.3035243,51.3292002
-97.4829547,50.7578108
-96.6642412,50.1837649
-95.8473782,49.6070888
-95.0323597,49.0278085
-94.2191797,48.4459503
-93.4078317,47.8615402
-92.598309,47.2746043
-91.7906046,46.6851685
-90.9847113,46.0932589
-90.1806219,45.4989011
-89.3783285,44.902121
-88.5778235,44.3029443
-87.7790987,43.7013963
-86.9821461,43.0975025
-86.1869571,42.4912882
-85.3935234,41.8827784
-84.6018361,41.271998
-83.8118865,40.658972
-83.0236656,40.0437247
-82.2371643,39.4262807
-81.4523734,38.8066642
-80.6692835,38.1848992
-79.8878853,37.5610096
-79.1081692,36.9350189
-78.3301257,36.3069506
-77.5537451,35.676828
-76.7790176,35.0446739
-76.0059335,34.4105111
-75.2344828,33.7743621
-74.464659,33.1362452
-73.6964664,32.4961657
-72.9299138,31.8541231
-72.1650105,31.2101166
-71.4017656,30.5641455
-70.6401885,29.9162089
-69.8802888,29.266306
-69.1220762,28.6144356
-68.3655604,27.9605969
-67.6107514,27.3047886
-66.8576588,26.647012
-66.1062661,25.9872932
-65.3565141,25.3257097
-64.6083329,24.6623502
-63.8616513,23.9973031
-63.1163979,23.330656
-62.3725004,22.6624962
-61.6298859,21.9929106
-60.8884814,21.3219855
-60.148213,20.649807
-59.4090066,19.9764608
-58.6707875,19.3020322
-57.933481,18.6266062
-57.1970115,17.9502674
-56.4613036,17.2731003
-55.7262849,16.5951852
-54.9919159,15.9165663
-54.2581876,15.2372548
-53.5250941,14.5572582
-52.7926294,13.8765843
-52.0607877,13.1952407
-51.3295629,12.513235
-50.5989492,11.8305747
-49.8689406,11.1472674
-49.139531,10.4633208
-48.4107143,9.7787422
-47.6824847,9.0935393
-46.9548359,8.4077196
-46.227762,7.7212905
-45.5012568,7.0342594
-44.7753142,6.346634
-44.0499281,5.6584215
-43.3250923,4.9696294
-42.6008007,4.2802651
-41.877047,3.5903361
-41.1538251,2.8998496
-40.4311288,2.208813
-39.7089519,1.5172338
-38.987288,0.8251191
-38.2661309,0.1324764
-37.5454744,-0.5606871
-36.8253121,-1.2543641
-36.1056378,-1.9485473
-35.386445,-2.6432294
-34.6677276,-3.3384033
-33.949479,-4.0340616
-33.2316931,-4.7301972
-32.5143633,-5.4268028
-31.7974832,-6.1238713
-31.0810466,-6.8213955
-30.3650469,-7.5193682
-29.6494776,-8.2177822
-28.9343325,-8.9166305
-28.219605,-9.6159059
-27.5052886,-10.3156012
-26.7913768,-11.0157094
-26.0778632,-11.7162233
-25.3647412,-12.4171359
-24.6520043,-13.1184402
-23.939646,-13.820129
-23.2276598,-14.5221952
-22.516039,-15.224632
-21.8047772,-15.9274321
-21.0938676,-16.6305887
-20.3833039,-17.3340946
-19.6730792,-18.0379429
-18.9631872,-18.7421266
-18.253621,-19.4466388
-17.5443741,-20.1514724
-16.8354399,-20.8566204
-16.1268117,-21.562076
-15.4184829,-22.2678322
-14.7104468,-22.9738819
-14.0026966,-23.6802184
-13.2952259,-24.3868347
-12.5880277,-25.0937239
-11.8810955,-25.800879
-11.1744226,-26.5082932
-10.4680022,-27.2159596
-9.7618276,-27.9238712
-9.055892,-28.6320213
-8.3501889,-29.3404029
-7.6447113,-30.0490092
-6.9394526,-30.7578333
-6.2344059,-31.4668684
-5.5295646,-32.1761076
-4.8249219,-32.8855441
-4.120471,-33.5951711
-3.4162051,-34.3049816
-2.7121174,-35.014969
-2.0082012,-35.7251263
-1.3044496,-36.4354468
-0.6008558,-37.1459236
0.1025869,-37.85655
0.8058853,-38.5673191
1.5090464,-39.2782242
2.2120768,-39.9892585
2.9149835,-40.7004151
3.6177732,-41.4116872
4.3204528,-42.1230682
5.0230291,-42.8345512
5.7255089,-43.5461294
6.4278991,-44.2577961
7.1302066,-44.9695445
7.8324381,-45.6813678
8.5346005,-46.3932593
9.2367006,-47.1052122
9.9387453,-47.8172198
10.640741,-48.5292756
11.3426941,-49.2413734
12.0446112,-49.9535068
12.7464986,-50.6656694
13.4483629,-51.3778547
14.1502105,-52.0900566
14.8520479,-52.8022685
15.5538815,-53.5144841
16.2557178,-54.2266971
16.9575632,-54.9389011
